hos_cd	ins	fie_name	dep_cd	year	invr_intr
0211432	0	小児科	10	2023	1
0211465	0	リハ	31	2023	1
0211465	0	心血外	15	2023	1
0211465	0	脳神内	02	2023	3
0211473	0	呼吸外	13	2023	3
0211473	0	整形外	18	2023	3
0211473	0	臨腫瘍	27	2023	1
0211481	0	リウ膠	48	2023	2
0211481	0	リハ	31	2023	1
0211481	0	呼吸内	05	2023	5
0211481	0	呼吸外	13	2023	3
0211481	0	小児科	10	2023	1
0211481	0	形成外	19	2023	1
0211481	0	循環内	07	2023	16
0211481	0	心血外	15	2023	14
0211481	0	放治療	29	2023	1
0211481	0	放診断	28	2023	73
0211481	0	救急科	34	2023	10
0211481	0	整形外	18	2023	2
0211481	0	消化内	50	2023	4
0211481	0	皮膚科	21	2023	4
0211481	0	糖尿内	06	2023	2
0211481	0	総合診	36	2023	2
0211481	0	脳卒中	09	2023	2
0211481	0	脳神内	02	2023	9
0211481	0	腎臓内	08	2023	10
0211499	0	リウ膠	48	2023	1
0211499	0	乳甲外	16	2023	1
0211499	0	小児科	10	2023	1
0211499	0	循環内	07	2023	1
0211499	0	心血外	15	2023	1
0211499	0	消化内	50	2023	1
0211499	0	耳鼻科	25	2023	2
0211499	0	脳神内	02	2023	1
0211499	0	腎臓内	08	2023	10
0211507	0	リウ膠	48	2023	1
0211507	0	呼吸外	13	2023	1
0211507	0	循環内	07	2023	1
0211515	0	循環内	07	2023	2
0211515	0	心血外	15	2023	2
0211515	0	脳卒中	09	2023	1
0211515	0	腎臓内	08	2023	1
0211523	0	循環内	07	2023	1
0211523	0	心血外	15	2023	1
0211523	0	消化内	50	2023	1
0211523	0	脳神内	02	2023	1
0211523	0	腎臓内	08	2023	1
0211529	0	糖尿内	06	2023	1
0211531	0	乳甲外	16	2023	1
0211531	0	脳神内	02	2023	1
0211531	0	脳神外	20	2023	1
0211531	0	腎臓内	08	2023	1
0211549	0	救急科	34	2023	2
0211549	0	腎臓内	08	2023	3
0211564	0	呼吸内	05	2023	1
0211564	0	呼吸外	13	2023	1
0211564	0	循環内	07	2023	1
0211564	0	心血外	15	2023	1
0211564	0	救急科	34	2023	2
0211564	0	整形外	18	2023	1
0211564	0	消化内	50	2023	1
0211564	0	総合診	36	2023	1
0211606	0	眼科	26	2023	29
0211630	0	循環内	07	2023	2
0211630	0	心血外	15	2023	1
0211630	0	皮膚科	21	2023	2
0211630	0	糖尿内	06	2023	1
0211630	0	総合診	36	2023	1
0211648	0	耳鼻科	25	2023	1
0211655	0	循環内	07	2023	2
0211671	0	乳甲外	16	2023	1
0211671	0	呼吸内	05	2023	1
0211671	0	心血外	15	2023	2
0211671	0	放診断	28	2023	1
0211671	0	整形外	18	2023	1
0211671	0	脳卒中	09	2023	1
0211671	0	脳神内	02	2023	4
0211671	0	脳神外	20	2023	1
0211697	0	乳甲外	16	2023	1
0211697	0	呼吸外	13	2023	1
0211697	0	循環内	07	2023	1
0211697	0	泌尿器	22	2023	1
0211697	0	消化内	50	2023	2
0211697	0	腎臓内	08	2023	6
0211713	0	心血外	15	2023	1
0211713	0	産婦人	43	2023	1
0211721	0	リハ	31	2023	1
0211721	0	循環内	07	2023	1
0211721	0	救急科	34	2023	2
0211739	0	リウ膠	48	2023	1
0211739	0	リハ	31	2023	1
0211739	0	乳甲外	16	2023	4
0211739	0	呼吸内	05	2023	2
0211739	0	呼吸外	13	2023	5
0211739	0	循環内	07	2023	24
0211739	0	心療科	12	2023	1
0211739	0	心血外	15	2023	4
0211739	0	放診断	28	2023	23
0211739	0	救急科	34	2023	5
0211739	0	消化内	50	2023	4
0211739	0	消化外	14	2023	1
0211739	0	産婦人	43	2023	1
0211739	0	皮膚科	21	2023	1
0211739	0	糖尿内	06	2023	4
0211739	0	脳卒中	09	2023	3
0211739	0	脳神内	02	2023	13
0211739	0	脳神外	20	2023	1
0211739	0	腎臓内	08	2023	4
0211754	0	皮膚科	21	2023	1
0211762	0	脳神内	02	2023	1
0211762	0	血液内	01	2023	1
0211770	0	救急科	34	2023	1
0211770	0	整形外	18	2023	2
0211770	0	消化外	14	2023	1
0211770	0	脳卒中	09	2023	1
0211788	0	リウ膠	48	2023	3
0211788	0	乳甲外	16	2023	1
0211788	0	呼吸内	05	2023	2
0211788	0	循環内	07	2023	1
0211788	0	腎臓内	08	2023	2
0211812	0	乳甲外	16	2023	1
0211812	0	循環内	07	2023	1
0211812	0	心療科	12	2023	1
0211812	0	心血外	15	2023	3
0211812	0	救急科	34	2023	1
0211812	0	整形外	18	2023	1
0211812	0	消化外	14	2023	1
0211812	0	脳神内	02	2023	1
0211812	0	脳神外	20	2023	1
0211846	0	乳甲外	16	2023	1
0211846	0	救急科	34	2023	1
0211846	0	脳卒中	09	2023	1
0211853	0	乳甲外	16	2023	2
0211853	0	呼吸外	13	2023	2
0211853	0	小児科	10	2023	2
0211853	0	循環内	07	2023	1
0211853	0	心血外	15	2023	3
0211853	0	救急科	34	2023	1
0211853	0	泌尿器	22	2023	1
0211853	0	消化内	50	2023	3
0211853	0	消化外	14	2023	2
0211853	0	脳神内	02	2023	1
0211853	0	腎臓内	08	2023	4
0211853	0	臨腫瘍	27	2023	3
0211853	0	血液内	01	2023	1
0211861	0	救急科	34	2023	1
0211861	0	耳鼻科	25	2023	3
0211887	0	眼科	26	2023	1
0211887	0	耳鼻科	25	2023	1
0211911	0	小児外	17	2023	1
0211911	0	小児科	10	2023	3
0211929	0	眼科	26	2023	1
0211929	0	糖尿内	06	2023	1
0211937	0	リハ	31	2023	2
0211937	0	乳甲外	16	2023	1
0211937	0	小児科	10	2023	1
0211952	0	救急科	34	2023	1
0211952	0	整形外	18	2023	2
0211960	0	呼吸外	13	2023	4
0211960	0	循環内	07	2023	2
0211960	0	糖尿内	06	2023	1
0211960	0	脳神内	02	2023	2
0211978	0	脳神内	02	2023	1
0211978	0	腎臓内	08	2023	1
0211986	0	呼吸内	05	2023	1
0211986	0	小児科	10	2023	1
0211986	0	耳鼻科	25	2023	3
0211994	0	放核医	30	2023	1
0211994	0	脳神外	20	2023	1
0212000	0	心血外	15	2023	2
0212000	0	脳神内	02	2023	2
0212000	0	臨腫瘍	27	2023	1
0212018	0	小児科	10	2023	1
0212018	0	耳鼻科	25	2023	1
0212018	0	脳神内	02	2023	1
0212026	0	リウ膠	48	2023	1
0212026	0	放診断	28	2023	3
0212026	0	眼科	26	2023	63
0212026	0	糖尿内	06	2023	1
0212042	0	乳甲外	16	2023	1
0212042	0	産婦人	43	2023	1
0212083	0	脳卒中	09	2023	1
0212125	0	リハ	31	2023	1
0212125	0	循環内	07	2023	2
0212125	0	心血外	15	2023	1
0212125	0	整形外	18	2023	1
0212125	0	消化内	50	2023	2
0212158	0	リハ	31	2023	1
0212158	0	呼吸内	05	2023	1
0212158	0	心血外	15	2023	2
0212158	0	放診断	28	2023	1
0212158	0	整形外	18	2023	10
0212158	0	消化内	50	2023	1
0212158	0	脳卒中	09	2023	1
0212158	0	脳神内	02	2023	1
0212158	0	脳神外	20	2023	2
0212166	0	乳甲外	16	2023	2
0212166	0	循環内	07	2023	1
0212166	0	糖尿内	06	2023	1
0212166	0	総合診	36	2023	1
0212166	0	脳神外	20	2023	1
0212174	0	小児外	17	2023	1
0212174	0	糖尿内	06	2023	1
0212182	0	糖尿内	06	2023	1
0212182	0	脳神内	02	2023	1
0212208	0	呼吸外	13	2023	1
0212208	0	循環内	07	2023	1
0212208	0	心血外	15	2023	3
0212216	0	心療科	12	2023	2
0212216	0	救急科	34	2023	1
0212224	0	呼吸外	13	2023	2
0212224	0	形成外	19	2023	1
0212224	0	循環内	07	2023	4
0212224	0	心血外	15	2023	4
0212224	0	救急科	34	2023	1
0212224	0	整形外	18	2023	2
0212224	0	泌尿器	22	2023	1
0212224	0	消化内	50	2023	2
0212224	0	脳卒中	09	2023	1
0212224	0	脳神内	02	2023	1
0212224	0	腎臓内	08	2023	30
0212224	0	血液内	01	2023	3
0212240	0	糖尿内	06	2023	1
0212240	0	脳神内	02	2023	1
0212257	0	消化外	14	2023	1
0212265	0	循環内	07	2023	2
0212299	0	リウ膠	48	2023	3
0212299	0	リハ	31	2023	1
0212299	0	呼吸内	05	2023	1
0212299	0	呼吸外	13	2023	7
0212299	0	循環内	07	2023	10
0212299	0	心血外	15	2023	6
0212299	0	救急科	34	2023	2
0212299	0	整形外	18	2023	1
0212299	0	消化内	50	2023	8
0212299	0	消化外	14	2023	1
0212299	0	糖尿内	06	2023	2
0212299	0	脳神内	02	2023	6
0212299	0	腎臓内	08	2023	3
0212323	0	小児科	10	2023	2
0212331	0	心血外	15	2023	1
0212331	0	糖尿内	06	2023	1
0212331	0	脳神内	02	2023	1
0212331	0	脳神外	20	2023	2
0212349	0	救急科	34	2023	1
0212364	0	皮膚科	21	2023	1
0212372	0	リハ	31	2023	2
0212372	0	呼吸外	13	2023	1
0212372	0	小児科	10	2023	1
0212372	0	救急科	34	2023	4
0212372	0	整形外	18	2023	2
0212372	0	消化内	50	2023	3
0212372	0	消化外	14	2023	1
0212372	0	眼科	26	2023	2
0212372	0	糖尿内	06	2023	2
0212372	0	脳神内	02	2023	2
0212380	0	リハ	31	2023	1
0212380	0	循環内	07	2023	3
0212380	0	救急科	34	2023	1
0212380	0	整形外	18	2023	1
0212380	0	泌尿器	22	2023	1
0212380	0	糖尿内	06	2023	1
0212380	0	脳神内	02	2023	2
0212380	0	腎臓内	08	2023	20
0212386	0	心血外	15	2023	1
0212398	0	リハ	31	2023	1
0212398	0	呼吸内	05	2023	1
0212398	0	心療科	12	2023	1
0212398	0	救急科	34	2023	1
0212398	0	整形外	18	2023	2
0212398	0	泌尿器	22	2023	1
0212398	0	消化外	14	2023	1
0212398	0	脳神内	02	2023	1
0212398	0	腎臓内	08	2023	1
0212406	0	救急科	34	2023	1
0212414	0	循環内	07	2023	1
0212414	0	皮膚科	21	2023	1
0212414	0	脳神内	02	2023	1
0212414	0	腎臓内	08	2023	3
0212422	0	歯口外	32	2023	1
0212430	0	循環内	07	2023	3
0212430	0	心血外	15	2023	2
0212430	0	放診断	28	2023	1
0212430	0	救急科	34	2023	1
0212430	0	泌尿器	22	2023	1
0212430	0	消化外	14	2023	1
0212430	0	皮膚科	21	2023	2
0212430	0	総合診	36	2023	1
0212430	0	脳神内	02	2023	4
0212430	0	脳神外	20	2023	1
0212430	0	腎臓内	08	2023	7
0212448	0	リハ	31	2023	1
0212448	0	乳甲外	16	2023	1
0212448	0	循環内	07	2023	4
0212448	0	心血外	15	2023	1
0212448	0	泌尿器	22	2023	1
0212448	0	皮膚科	21	2023	1
0212448	0	腎臓内	08	2023	1
0212455	0	救急科	34	2023	3
0212455	0	整形外	18	2023	1
0212463	0	放診断	28	2023	1
0212463	0	救急科	34	2023	1
0212463	0	耳鼻科	25	2023	2
0212463	0	脳卒中	09	2023	1
0212469	0	乳甲外	16	2023	21
0212469	0	形成外	19	2023	1
0212469	0	皮膚科	21	2023	1
0212471	0	整形外	18	2023	1
0212471	0	消化内	50	2023	2
0212489	0	耳鼻科	25	2023	4
0212513	0	リウ膠	48	2023	1
0212513	0	皮膚科	21	2023	2
0212521	0	乳甲外	16	2023	2
0212521	0	循環内	07	2023	3
0212521	0	整形外	18	2023	1
0212521	0	糖尿内	06	2023	2
0212521	0	脳神内	02	2023	1
0212547	0	救急科	34	2023	1
0212554	0	リハ	31	2023	1
0212554	0	乳甲外	16	2023	2
0212554	0	循環内	07	2023	2
0212554	0	心血外	15	2023	3
0212554	0	放診断	28	2023	1
0212554	0	消化内	50	2023	3
0212554	0	総合診	36	2023	2
0212554	0	脳卒中	09	2023	1
0212554	0	脳神内	02	2023	6
0212554	0	腎臓内	08	2023	3
0212554	0	血液内	01	2023	2
0212562	0	救急科	34	2023	1
0212562	0	整形外	18	2023	1
0212570	0	乳甲外	16	2023	1
0212570	0	小児科	10	2023	7
0212570	0	形成外	19	2023	1
0212570	0	産婦人	43	2023	17
0212570	0	皮膚科	21	2023	1
0212588	0	リウ膠	48	2023	1
0212588	0	眼科	26	2023	6
0212596	0	救急科	34	2023	2
0212604	0	救急科	34	2023	1
0212612	0	糖尿内	06	2023	1
0212612	0	腎臓内	08	2023	3
0212620	0	循環内	07	2023	1
0212620	0	眼科	26	2023	10
0212638	0	リハ	31	2023	1
0212638	0	放核医	30	2023	1
0212638	0	救急科	34	2023	1
0212653	0	救急科	34	2023	1
0212653	0	整形外	18	2023	4
0212661	0	呼吸内	05	2023	1
0212661	0	循環内	07	2023	1
0212661	0	心血外	15	2023	2
0212661	0	救急科	34	2023	1
0212661	0	総合診	36	2023	4
0212661	0	腎臓内	08	2023	17
0212687	0	形成外	19	2023	1
0212695	0	救急科	34	2023	2
0212695	0	脳神内	02	2023	1
0212703	0	リハ	31	2023	1
0212703	0	乳甲外	16	2023	1
0212703	0	循環内	07	2023	1
0212703	0	泌尿器	22	2023	1
0212703	0	消化内	50	2023	3
0212703	0	消化外	14	2023	2
0212703	0	皮膚科	21	2023	1
0212703	0	脳神内	02	2023	1
0212711	0	心療科	12	2023	9
0212711	0	救急科	34	2023	6
0212711	0	整形外	18	2023	3
0212711	0	消化内	50	2023	3
0212711	0	消化外	14	2023	1
0212711	0	産婦人	43	2023	1
0212711	0	総合診	36	2023	1
0212711	0	脳神内	02	2023	1
0212711	0	血液内	01	2023	1
0212752	0	心血外	15	2023	1
0212752	0	脳神内	02	2023	1
0212752	0	腎臓内	08	2023	1
0212778	0	眼科	26	2023	5
0212778	0	糖尿内	06	2023	1
0212786	0	心療科	12	2023	1
0212786	0	救急科	34	2023	3
0212786	0	脳神内	02	2023	2
0212786	0	脳神外	20	2023	1
0212794	0	リウ膠	48	2023	2
0212794	0	リハ	31	2023	1
0212794	0	乳甲外	16	2023	1
0212794	0	呼吸内	05	2023	1
0212794	0	呼吸外	13	2023	5
0212794	0	循環内	07	2023	4
0212794	0	心血外	15	2023	3
0212794	0	救急科	34	2023	1
0212794	0	消化内	50	2023	1
0212794	0	眼科	26	2023	4
0212794	0	糖尿内	06	2023	2
0212794	0	総合診	36	2023	1
0212794	0	脳卒中	09	2023	1
0212794	0	脳神外	20	2023	2
0212794	0	腎臓内	08	2023	1
0212802	0	心血外	15	2023	1
0212810	0	救急科	34	2023	1
0212810	0	整形外	18	2023	3
0212828	0	リハ	31	2023	1
0212828	0	乳甲外	16	2023	2
0212828	0	呼吸内	05	2023	2
0212828	0	循環内	07	2023	1
0212828	0	消化内	50	2023	3
0212828	0	皮膚科	21	2023	1
0212828	0	脳神内	02	2023	2
0212828	0	腎臓内	08	2023	1
0212844	0	呼吸内	05	2023	1
0212844	0	形成外	19	2023	1
0212844	0	心血外	15	2023	2
0212844	0	消化内	50	2023	1
0212850	0	脳神内	02	2023	1
0212885	0	リウ膠	48	2023	3
0212885	0	乳甲外	16	2023	4
0212885	0	呼吸外	13	2023	3
0212885	0	循環内	07	2023	35
0212885	0	心血外	15	2023	6
0212885	0	救急科	34	2023	1
0212885	0	整形外	18	2023	3
0212885	0	泌尿器	22	2023	1
0212885	0	消化内	50	2023	8
0212885	0	糖尿内	06	2023	10
0212885	0	耳鼻科	25	2023	1
0212885	0	脳卒中	09	2023	4
0212885	0	脳神内	02	2023	4
0212885	0	脳神外	20	2023	2
0212885	0	腎臓内	08	2023	8
0212885	0	血液内	01	2023	1
0212927	0	リウ膠	48	2023	15
0212927	0	リハ	31	2023	2
0212927	0	乳甲外	16	2023	6
0212927	0	呼吸内	05	2023	12
0212927	0	呼吸外	13	2023	8
0212927	0	形成外	19	2023	1
0212927	0	循環内	07	2023	28
0212927	0	心療科	12	2023	2
0212927	0	心血外	15	2023	7
0212927	0	放核医	30	2023	2
0212927	0	放診断	28	2023	53
0212927	0	救急科	34	2023	16
0212927	0	整形外	18	2023	22
0212927	0	歯口外	32	2023	2
0212927	0	泌尿器	22	2023	12
0212927	0	消化内	50	2023	18
0212927	0	消化外	14	2023	11
0212927	0	産婦人	43	2023	1
0212927	0	皮膚科	21	2023	8
0212927	0	糖尿内	06	2023	11
0212927	0	総合診	36	2023	2
0212927	0	耳鼻科	25	2023	4
0212927	0	脳卒中	09	2023	7
0212927	0	脳神内	02	2023	15
0212927	0	脳神外	20	2023	5
0212927	0	腎臓内	08	2023	5
0212927	0	臨腫瘍	27	2023	2
0212927	0	血液内	01	2023	6
0212927	0	麻酔科	37	2023	4
0212935	0	循環内	07	2023	1
0212935	0	消化内	50	2023	1
0212943	0	小児科	10	2023	2
0212943	0	循環内	07	2023	2
0212943	0	心血外	15	2023	3
0212943	0	救急科	34	2023	1
0212943	0	泌尿器	22	2023	1
0212943	0	消化内	50	2023	2
0212943	0	消化外	14	2023	2
0212943	0	皮膚科	21	2023	1
0212943	0	糖尿内	06	2023	3
0212943	0	耳鼻科	25	2023	1
0212943	0	脳神内	02	2023	7
0212943	0	腎臓内	08	2023	1
0212943	0	臨腫瘍	27	2023	1
0212943	0	血液内	01	2023	1
0212950	0	循環内	07	2023	1
0212950	0	心血外	15	2023	3
0212950	0	脳神外	20	2023	1
0212968	0	リハ	31	2023	8
0212968	0	呼吸内	05	2023	1
0212968	0	呼吸外	13	2023	1
0212968	0	循環内	07	2023	8
0212968	0	心血外	15	2023	1
0212968	0	放診断	28	2023	60
0212968	0	救急科	34	2023	7
0212968	0	整形外	18	2023	11
0212968	0	消化内	50	2023	2
0212968	0	糖尿内	06	2023	2
0212968	0	脳卒中	09	2023	1
0212968	0	脳神内	02	2023	4
0212968	0	脳神外	20	2023	2
0212976	0	小児科	10	2023	1
0212976	0	産婦人	43	2023	3
0212984	0	リウ膠	48	2023	1
0212984	0	リハ	31	2023	1
0212984	0	循環内	07	2023	2
0212984	0	心血外	15	2023	7
0212984	0	泌尿器	22	2023	1
0212984	0	消化内	50	2023	4
0212984	0	皮膚科	21	2023	2
0212984	0	脳神内	02	2023	3
0212984	0	腎臓内	08	2023	1
0212992	0	眼科	26	2023	7
0212992	0	腎臓内	08	2023	1
0213008	0	リウ膠	48	2023	2
0213008	0	乳甲外	16	2023	2
0213008	0	呼吸内	05	2023	2
0213008	0	呼吸外	13	2023	5
0213008	0	循環内	07	2023	8
0213008	0	心血外	15	2023	1
0213008	0	救急科	34	2023	2
0213008	0	消化内	50	2023	3
0213008	0	眼科	26	2023	5
0213008	0	糖尿内	06	2023	3
0213008	0	脳卒中	09	2023	1
0213008	0	脳神外	20	2023	1
0213008	0	腎臓内	08	2023	2
0213016	0	小児科	10	2023	2
0213032	0	脳神内	02	2023	1
0213032	0	脳神外	20	2023	1
0213040	0	リウ膠	48	2023	7
0213040	0	リハ	31	2023	1
0213040	0	乳甲外	16	2023	4
0213040	0	呼吸内	05	2023	6
0213040	0	呼吸外	13	2023	1
0213040	0	形成外	19	2023	1
0213040	0	循環内	07	2023	24
0213040	0	心療科	12	2023	1
0213040	0	心血外	15	2023	13
0213040	0	救急科	34	2023	10
0213040	0	整形外	18	2023	19
0213040	0	泌尿器	22	2023	2
0213040	0	消化内	50	2023	7
0213040	0	消化外	14	2023	2
0213040	0	産婦人	43	2023	1
0213040	0	皮膚科	21	2023	9
0213040	0	眼科	26	2023	13
0213040	0	糖尿内	06	2023	5
0213040	0	総合診	36	2023	2
0213040	0	耳鼻科	25	2023	1
0213040	0	脳卒中	09	2023	6
0213040	0	脳神内	02	2023	1
0213040	0	腎臓内	08	2023	38
0213040	0	血液内	01	2023	9
0213057	0	耳鼻科	25	2023	5
0213065	0	リウ膠	48	2023	5
0213065	0	リハ	31	2023	4
0213065	0	乳甲外	16	2023	2
0213065	0	呼吸内	05	2023	7
0213065	0	呼吸外	13	2023	5
0213065	0	小児科	10	2023	1
0213065	0	形成外	19	2023	6
0213065	0	循環内	07	2023	8
0213065	0	心血外	15	2023	10
0213065	0	放核医	30	2023	1
0213065	0	救急科	34	2023	11
0213065	0	整形外	18	2023	37
0213065	0	泌尿器	22	2023	9
0213065	0	消化内	50	2023	10
0213065	0	消化外	14	2023	3
0213065	0	産婦人	43	2023	1
0213065	0	皮膚科	21	2023	12
0213065	0	糖尿内	06	2023	8
0213065	0	脳卒中	09	2023	11
0213065	0	脳神内	02	2023	10
0213065	0	脳神外	20	2023	12
0213065	0	腎臓内	08	2023	8
0213065	0	臨腫瘍	27	2023	1
0213065	0	血液内	01	2023	9
0213073	0	リウ膠	48	2023	4
0213073	0	形成外	19	2023	1
0213073	0	皮膚科	21	2023	2
0213073	0	眼科	26	2023	46
0213073	0	糖尿内	06	2023	1
0213073	0	脳神外	20	2023	1
0213099	0	呼吸内	05	2023	1
0213099	0	循環内	07	2023	1
0213099	0	心血外	15	2023	3
0213099	0	救急科	34	2023	2
0213099	0	整形外	18	2023	1
0213099	0	消化内	50	2023	1
0213099	0	糖尿内	06	2023	2
0213099	0	脳神内	02	2023	2
0213099	0	腎臓内	08	2023	1
0213107	0	循環内	07	2023	1
0213107	0	泌尿器	22	2023	2
0213123	0	リハ	31	2023	2
0213123	0	呼吸内	05	2023	4
0213123	0	循環内	07	2023	1
0213123	0	心血外	15	2023	1
0213123	0	救急科	34	2023	1
0213123	0	消化内	50	2023	2
0213123	0	消化外	14	2023	3
0213123	0	糖尿内	06	2023	1
0213123	0	耳鼻科	25	2023	2
0213123	0	脳卒中	09	2023	3
0213123	0	脳神内	02	2023	3
0213123	0	脳神外	20	2023	2
0213123	0	腎臓内	08	2023	11
0213131	0	循環内	07	2023	1
0213131	0	心血外	15	2023	1
0213131	0	放診断	28	2023	1
0213131	0	消化内	50	2023	1
0213131	0	産婦人	43	2023	1
0213131	0	脳神内	02	2023	1
0213164	0	リウ膠	48	2023	5
0213164	0	リハ	31	2023	2
0213164	0	呼吸内	05	2023	5
0213164	0	形成外	19	2023	2
0213164	0	循環内	07	2023	22
0213164	0	心血外	15	2023	10
0213164	0	救急科	34	2023	11
0213164	0	整形外	18	2023	4
0213164	0	泌尿器	22	2023	3
0213164	0	消化内	50	2023	1
0213164	0	消化外	14	2023	3
0213164	0	糖尿内	06	2023	6
0213164	0	耳鼻科	25	2023	2
0213164	0	脳卒中	09	2023	1
0213164	0	脳神内	02	2023	3
0213164	0	脳神外	20	2023	7
0213164	0	腎臓内	08	2023	22
0213164	0	血液内	01	2023	1
0213172	0	リウ膠	48	2023	1
0213172	0	小児科	10	2023	1
0213172	0	形成外	19	2023	1
0213172	0	救急科	34	2023	6
0213172	0	消化内	50	2023	1
0213172	0	皮膚科	21	2023	30
0213172	0	臨腫瘍	27	2023	1
0213172	0	血液内	01	2023	1
0213198	0	呼吸内	05	2023	1
0213198	0	皮膚科	21	2023	1
0213198	0	腎臓内	08	2023	5
0213214	0	整形外	18	2023	4
0213214	0	眼科	26	2023	1
0213214	0	脳卒中	09	2023	3
0213214	0	脳神外	20	2023	5
0213222	0	救急科	34	2023	1
0213222	0	皮膚科	21	2023	15
0213230	0	救急科	34	2023	1
0213248	0	リウ膠	48	2023	2
0213248	0	リハ	31	2023	12
0213248	0	乳甲外	16	2023	3
0213248	0	呼吸内	05	2023	2
0213248	0	形成外	19	2023	2
0213248	0	循環内	07	2023	6
0213248	0	心療科	12	2023	1
0213248	0	心血外	15	2023	16
0213248	0	放核医	30	2023	1
0213248	0	救急科	34	2023	7
0213248	0	整形外	18	2023	36
0213248	0	歯口外	32	2023	1
0213248	0	泌尿器	22	2023	1
0213248	0	消化内	50	2023	6
0213248	0	消化外	14	2023	16
0213248	0	皮膚科	21	2023	3
0213248	0	糖尿内	06	2023	6
0213248	0	脳卒中	09	2023	1
0213248	0	脳神外	20	2023	1
0213248	0	腎臓内	08	2023	4
0213248	0	血液内	01	2023	1
0213255	0	呼吸内	05	2023	1
0213255	0	循環内	07	2023	8
0213255	0	心血外	15	2023	1
0213255	0	救急科	34	2023	1
0213255	0	泌尿器	22	2023	3
0213255	0	消化内	50	2023	3
0213255	0	脳神内	02	2023	1
0213255	0	腎臓内	08	2023	48
0213263	0	リウ膠	48	2023	1
0213263	0	リハ	31	2023	1
0213263	0	乳甲外	16	2023	4
0213263	0	呼吸内	05	2023	1
0213263	0	循環内	07	2023	1
0213263	0	心血外	15	2023	3
0213263	0	放核医	30	2023	1
0213263	0	救急科	34	2023	1
0213263	0	整形外	18	2023	2
0213263	0	消化外	14	2023	2
0213263	0	皮膚科	21	2023	5
0213263	0	眼科	26	2023	1
0213263	0	糖尿内	06	2023	1
0213263	0	耳鼻科	25	2023	1
0213263	0	脳卒中	09	2023	1
0213263	0	脳神内	02	2023	2
0213263	0	脳神外	20	2023	1
0213263	0	腎臓内	08	2023	1
0213263	0	臨腫瘍	27	2023	1
0213271	0	乳甲外	16	2023	1
0213271	0	形成外	19	2023	1
0213271	0	循環内	07	2023	1
0213271	0	整形外	18	2023	1
0213271	0	消化内	50	2023	1
0213271	0	脳神内	02	2023	1
0213289	0	産婦人	43	2023	2
0213289	0	血液内	01	2023	1
0213297	0	小児科	10	2023	2
0213305	0	救急科	34	2023	1
0213305	0	産婦人	43	2023	1
0213305	0	耳鼻科	25	2023	1
0213313	0	循環内	07	2023	2
0213313	0	心血外	15	2023	1
0213313	0	整形外	18	2023	1
0213313	0	眼科	26	2023	1
0213313	0	糖尿内	06	2023	1
0213321	0	小児科	10	2023	1
0213339	0	整形外	18	2023	1
0213347	0	リウ膠	48	2023	1
0213347	0	循環内	07	2023	1
0213347	0	心血外	15	2023	3
0213347	0	消化内	50	2023	3
0213347	0	皮膚科	21	2023	1
0213347	0	腎臓内	08	2023	1
0213354	0	呼吸内	05	2023	1
0213354	0	眼科	26	2023	18
0213354	0	糖尿内	06	2023	3
0213362	0	呼吸外	13	2023	1
0213370	0	心療科	12	2023	10
0213370	0	救急科	34	2023	1
0213370	0	脳神内	02	2023	1
0213388	0	形成外	19	2023	5
0213388	0	救急科	34	2023	8
0213388	0	皮膚科	21	2023	5
0213396	0	小児科	10	2023	5
0213404	0	乳甲外	16	2023	2
0213412	0	リウ膠	48	2023	1
0213412	0	リハ	31	2023	1
0213412	0	心血外	15	2023	3
0213412	0	脳神内	02	2023	1
0213420	0	皮膚科	21	2023	1
0213420	0	眼科	26	2023	21
0213438	0	リウ膠	48	2023	2
0213438	0	眼科	26	2023	4
0213446	0	循環内	07	2023	2
0213446	0	心療科	12	2023	1
0213446	0	心血外	15	2023	1
0213446	0	救急科	34	2023	1
0213446	0	泌尿器	22	2023	10
0213446	0	脳神内	02	2023	1
0213446	0	腎臓内	08	2023	7
0213529	0	眼科	26	2023	1
0214625	0	整形外	18	2023	1
0223618	0	乳甲外	16	2023	1
0223618	0	泌尿器	22	2023	1
0223618	0	糖尿内	06	2023	1
0301171	0	歯口外	32	2023	1
0301423	0	リハ	31	2023	1
0301423	0	脳神内	02	2023	1
0301480	0	眼科	26	2023	1
0301563	0	眼科	26	2023	1
0301613	0	循環内	07	2023	5
0301613	0	糖尿内	06	2023	1
0301647	0	整形外	18	2023	5
0301704	0	眼科	26	2023	5
0301753	0	眼科	26	2023	1
0301878	0	呼吸外	13	2023	3
0301977	0	循環内	07	2023	1
0301985	0	眼科	26	2023	16
0302017	0	リウ膠	48	2023	1
0302017	0	眼科	26	2023	7
0302033	0	耳鼻科	25	2023	1
0310051	0	リウ膠	48	2023	2
0310051	0	乳甲外	16	2023	2
0310051	0	形成外	19	2023	1
0310051	0	心血外	15	2023	1
0310051	0	皮膚科	21	2023	2
0310051	0	脳神内	02	2023	1
0310051	0	腎臓内	08	2023	7
0310127	0	心療科	12	2023	2
0310127	0	脳神内	02	2023	1
0310176	0	心血外	15	2023	1
0310176	0	整形外	18	2023	3
0310176	0	眼科	26	2023	1
0310176	0	糖尿内	06	2023	1
0310242	0	形成外	19	2023	2
0310242	0	血液内	01	2023	3
0310283	0	乳甲外	16	2023	1
0310358	0	消化内	50	2023	1
